date,protocol,tvl,fees,revenue,volume,dau,tx_count,core_utility,active_loans,assets_staked,circulating_supply,net_inflow,borrow_utilization,trading_utilization,capital_deployment,staking_flow,liquidity_metric
2025-05-12,compound_v3,2112502131.0,85739.0,0.0,,342.0,2191.0,987382349.842,987382349.841853,,,0.0,0.4674,0.0,0.0,0.0,0.4674
2025-05-13,compound_v3,2054764260.0,90152.0,0.0,,422.0,2400.0,1006894697.956,1006894697.956471,,,0.0,0.49,0.0,0.0,0.0,0.49
2025-05-14,compound_v3,2147775550.0,103820.0,0.0,,353.0,1936.0,1021903836.811,1021903836.810512,,,0.0,0.4758,0.0,0.0,0.0,0.4758
2025-05-15,compound_v3,2119184953.0,86897.0,0.0,,227.0,1551.0,1008626157.091,1008626157.091163,,,0.0,0.476,0.0,0.0,0.0,0.476
2025-05-16,compound_v3,2098005066.0,97704.0,0.0,,207.0,1385.0,1024872317.885,1024872317.885236,,,0.0,0.4885,0.0,0.0,0.0,0.4885
2025-05-17,compound_v3,2096713489.0,88770.0,0.0,,214.0,1331.0,1020271969.892,1020271969.891864,,,0.0,0.4866,0.0,0.0,0.0,0.4866
2025-05-18,compound_v3,2065106507.0,110736.0,0.0,,234.0,1522.0,1031409333.081,1031409333.080683,,,0.0,0.4994,0.0,0.0,0.0,0.4994
2025-05-19,compound_v3,2075781142.0,99217.0,0.0,,216.0,1691.0,1033745579.188,1033745579.188495,,,0.0,0.498,0.0,0.0,0.0,0.498
2025-05-20,compound_v3,2118912686.0,90857.0,0.0,,232.0,1441.0,1034414891.621,1034414891.621015,,,0.0,0.4882,0.0,0.0,0.0,0.4882
2025-05-21,compound_v3,2128109980.0,115014.0,0.0,,252.0,1804.0,1044288874.497,1044288874.496697,,,0.0,0.4907,0.0,0.0,0.0,0.4907
2025-05-22,compound_v3,2154142845.0,145422.0,0.0,,289.0,1572.0,1057985045.469,1057985045.46876,,,0.0,0.4911,0.0,0.0,0.0,0.4911
2025-05-23,compound_v3,2202234914.0,96633.0,0.0,,259.0,1654.0,1045895424.648,1045895424.648017,,,0.0,0.4749,0.0,0.0,0.0,0.4749
2025-05-24,compound_v3,2139146894.0,92834.0,0.0,,270.0,1810.0,1051171886.496,1051171886.495836,,,0.0,0.4914,0.0,0.0,0.0,0.4914
2025-05-25,compound_v3,2139713967.0,94917.0,0.0,,202.0,1820.0,1048798540.783,1048798540.783302,,,0.0,0.4902,0.0,0.0,0.0,0.4902
2025-05-26,compound_v3,2164918431.0,113502.0,0.0,,234.0,2123.0,1052655676.355,1052655676.354609,,,0.0,0.4862,0.0,0.0,0.0,0.4862
2025-05-27,compound_v3,2158803533.0,92330.0,0.0,,218.0,2037.0,1057868668.529,1057868668.528583,,,0.0,0.49,0.0,0.0,0.0,0.49
2025-05-28,compound_v3,2187967108.0,97252.0,0.0,,213.0,1640.0,1024859165.889,1024859165.889335,,,0.0,0.4684,0.0,0.0,0.0,0.4684
2025-05-29,compound_v3,2163499665.0,93706.0,0.0,,247.0,1466.0,1023498058.419,1023498058.418854,,,0.0,0.4731,0.0,0.0,0.0,0.4731
2025-05-30,compound_v3,2112806132.0,102254.0,0.0,,232.0,1636.0,1025124376.118,1025124376.117856,,,0.0,0.4852,0.0,0.0,0.0,0.4852
2025-05-31,compound_v3,2071049838.0,89571.0,0.0,,194.0,1504.0,1020374794.523,1020374794.5226,,,0.0,0.4927,0.0,0.0,0.0,0.4927
2025-06-01,compound_v3,2092906494.0,88191.0,0.0,,207.0,1833.0,1003466478.657,1003466478.657195,,,0.0,0.4795,0.0,0.0,0.0,0.4795
2025-06-02,compound_v3,2109219571.0,89435.0,0.0,,193.0,1842.0,1015421328.354,1015421328.353554,,,0.0,0.4814,0.0,0.0,0.0,0.4814
2025-06-03,compound_v3,2154310858.0,91201.0,0.0,,234.0,2092.0,1024485829.336,1024485829.336066,,,0.0,0.4756,0.0,0.0,0.0,0.4756
2025-06-04,compound_v3,2134207452.0,90721.0,0.0,,212.0,2607.0,1019424167.865,1019424167.865411,,,0.0,0.4777,0.0,0.0,0.0,0.4777
2025-06-05,compound_v3,2128491883.0,95388.0,0.0,,258.0,1998.0,1004495908.397,1004495908.39669,,,0.0,0.4719,0.0,0.0,0.0,0.4719
2025-06-06,compound_v3,2024680882.0,96700.0,0.0,,221.0,6284.0,1004443495.418,1004443495.4182,,,0.0,0.4961,0.0,0.0,0.0,0.4961
2025-06-07,compound_v3,2075218333.0,99590.0,0.0,,168.0,3434.0,1010500638.396,1010500638.396424,,,0.0,0.4869,0.0,0.0,0.0,0.4869
2025-06-08,compound_v3,2095714814.0,113297.0,0.0,,194.0,5035.0,1012177987.419,1012177987.419363,,,0.0,0.483,0.0,0.0,0.0,0.483
2025-06-09,compound_v3,2087563094.0,151069.0,0.0,,241.0,7121.0,1028203352.904,1028203352.903967,,,0.0,0.4925,0.0,0.0,0.0,0.4925
2025-06-10,compound_v3,2174734755.0,138554.0,0.0,,294.0,4043.0,1041994715.221,1041994715.220771,,,0.0,0.4791,0.0,0.0,0.0,0.4791
2025-06-11,compound_v3,2264204559.0,98118.0,0.0,,252.0,4088.0,1042834596.782,1042834596.78213,,,0.0,0.4606,0.0,0.0,0.0,0.4606
2025-06-12,compound_v3,2255920854.0,122151.0,0.0,,213.0,6035.0,1033427299.988,1033427299.988064,,,0.0,0.4581,0.0,0.0,0.0,0.4581
2025-06-13,compound_v3,2086545227.0,121025.0,0.0,,266.0,5243.0,1015490483.897,1015490483.897171,,,0.0,0.4867,0.0,0.0,0.0,0.4867
2025-06-14,compound_v3,2055490224.0,93911.0,0.0,,150.0,4316.0,1001863112.194,1001863112.194155,,,0.0,0.4874,0.0,0.0,0.0,0.4874
2025-06-15,compound_v3,2037432811.0,100275.0,0.0,,151.0,1978.0,1004464611.423,1004464611.4232,,,0.0,0.493,0.0,0.0,0.0,0.493
2025-06-16,compound_v3,2040954719.0,115062.0,0.0,,234.0,1913.0,1010113842.616,1010113842.615528,,,0.0,0.4949,0.0,0.0,0.0,0.4949
2025-06-17,compound_v3,2053681588.0,88216.0,0.0,,228.0,1685.0,1005108724.391,1005108724.390849,,,0.0,0.4894,0.0,0.0,0.0,0.4894
2025-06-18,compound_v3,2040877363.0,90518.0,0.0,,186.0,1711.0,1012912940.103,1012912940.10285,,,0.0,0.4963,0.0,0.0,0.0,0.4963
2025-06-19,compound_v3,2046483161.0,127353.0,0.0,,167.0,2142.0,1008975882.167,1008975882.166812,,,0.0,0.493,0.0,0.0,0.0,0.493
2025-06-20,compound_v3,2023565183.0,112148.0,0.0,,217.0,1859.0,994002950.114,994002950.114202,,,0.0,0.4912,0.0,0.0,0.0,0.4912
2025-06-21,compound_v3,1955383021.0,89624.0,0.0,,259.0,1995.0,987391338.006,987391338.006012,,,0.0,0.505,0.0,0.0,0.0,0.505
2025-06-22,compound_v3,1913214368.0,109717.0,0.0,,382.0,2329.0,964713969.131,964713969.131071,,,0.0,0.5042,0.0,0.0,0.0,0.5042
2025-06-23,compound_v3,1867852855.0,87284.0,0.0,,254.0,1875.0,978295156.184,978295156.184294,,,0.0,0.5238,0.0,0.0,0.0,0.5238
2025-06-24,compound_v3,1989871396.0,90421.0,0.0,,202.0,1591.0,981725476.377,981725476.376831,,,0.0,0.4934,0.0,0.0,0.0,0.4934
2025-06-25,compound_v3,2010490886.0,86620.0,0.0,,200.0,1539.0,981437527.109,981437527.108673,,,0.0,0.4882,0.0,0.0,0.0,0.4882
2025-06-26,compound_v3,2043496863.0,98843.0,0.0,,198.0,2017.0,1001616395.305,1001616395.304599,,,0.0,0.4901,0.0,0.0,0.0,0.4901
2025-06-27,compound_v3,2046361989.0,96952.0,0.0,,189.0,1540.0,1004230914.754,1004230914.753956,,,0.0,0.4907,0.0,0.0,0.0,0.4907
2025-06-28,compound_v3,2050620068.0,95697.0,0.0,,150.0,1720.0,1011035294.493,1011035294.492665,,,0.0,0.493,0.0,0.0,0.0,0.493
2025-06-29,compound_v3,2062031501.0,104202.0,0.0,,183.0,2068.0,1014731035.336,1014731035.336189,,,0.0,0.4921,0.0,0.0,0.0,0.4921
2025-06-30,compound_v3,2091306433.0,92184.0,0.0,,221.0,4744.0,1024543216.271,1024543216.270918,,,0.0,0.4899,0.0,0.0,0.0,0.4899
2025-07-01,compound_v3,2099630690.0,127411.0,0.0,,236.0,1626.0,1017319332.395,1017319332.394995,,,0.0,0.4845,0.0,0.0,0.0,0.4845
2025-07-02,compound_v3,2033736793.0,108605.0,0.0,,232.0,1811.0,1030714275.543,1030714275.54272,,,0.0,0.5068,0.0,0.0,0.0,0.5068
2025-07-03,compound_v3,2103026913.0,111699.0,0.0,,242.0,1903.0,1037638415.794,1037638415.793971,,,0.0,0.4934,0.0,0.0,0.0,0.4934
2025-07-04,compound_v3,2105786427.0,112896.0,0.0,,211.0,1656.0,1039168821.051,1039168821.051106,,,0.0,0.4935,0.0,0.0,0.0,0.4935
2025-07-05,compound_v3,2067672215.0,100114.0,0.0,,173.0,1562.0,1041150337.231,1041150337.231433,,,0.0,0.5035,0.0,0.0,0.0,0.5035
2025-07-06,compound_v3,2087127243.0,113495.0,0.0,,211.0,1785.0,1059863035.204,1059863035.204245,,,0.0,0.5078,0.0,0.0,0.0,0.5078
2025-07-07,compound_v3,2122970513.0,102816.0,0.0,,234.0,1626.0,1059344760.936,1059344760.935674,,,0.0,0.499,0.0,0.0,0.0,0.499
2025-07-08,compound_v3,2100925356.0,124498.0,0.0,,249.0,1739.0,1066838177.218,1066838177.218126,,,0.0,0.5078,0.0,0.0,0.0,0.5078
2025-07-09,compound_v3,2126115147.0,132051.0,0.0,,321.0,2362.0,1078182283.087,1078182283.087069,,,0.0,0.5071,0.0,0.0,0.0,0.5071
2025-07-10,compound_v3,2202353751.0,132199.0,0.0,,369.0,2557.0,1079720116.455,1079720116.455432,,,0.0,0.4903,0.0,0.0,0.0,0.4903
2025-07-11,compound_v3,2272544880.0,154636.0,0.0,,374.0,2342.0,1101820518.802,1101820518.801806,,,0.0,0.4848,0.0,0.0,0.0,0.4848
2025-07-12,compound_v3,2279050955.0,110086.0,0.0,,227.0,2118.0,1103430057.634,1103430057.633632,,,0.0,0.4842,0.0,0.0,0.0,0.4842
2025-07-13,compound_v3,2282561392.0,116490.0,0.0,,252.0,2466.0,1107120138.359,1107120138.358816,,,0.0,0.485,0.0,0.0,0.0,0.485
2025-07-14,compound_v3,2310260851.0,146311.0,0.0,,356.0,3469.0,1105985362.91,1105985362.910478,,,0.0,0.4787,0.0,0.0,0.0,0.4787
2025-07-15,compound_v3,2319173743.0,154600.0,0.0,,285.0,2028.0,1107236029.985,1107236029.984787,,,0.0,0.4774,0.0,0.0,0.0,0.4774
2025-07-16,compound_v3,2334878241.0,188311.0,0.0,,387.0,2532.0,1131860880.235,1131860880.235328,,,0.0,0.4848,0.0,0.0,0.0,0.4848
2025-07-17,compound_v3,2410806860.0,211603.0,0.0,,405.0,2331.0,1145006660.089,1145006660.088665,,,0.0,0.4749,0.0,0.0,0.0,0.4749
2025-07-18,compound_v3,2428806963.0,176352.0,0.0,,450.0,2704.0,1142360992.975,1142360992.975096,,,0.0,0.4703,0.0,0.0,0.0,0.4703
2025-07-19,compound_v3,2431630619.0,149116.0,0.0,,273.0,1947.0,1148635480.205,1148635480.204858,,,0.0,0.4724,0.0,0.0,0.0,0.4724
2025-07-20,compound_v3,2462455878.0,171286.0,0.0,,387.0,2261.0,1163197127.749,1163197127.749485,,,0.0,0.4724,0.0,0.0,0.0,0.4724
2025-07-21,compound_v3,2494848332.0,145348.0,0.0,,403.0,2594.0,1165907085.997,1165907085.996572,,,0.0,0.4673,0.0,0.0,0.0,0.4673
2025-07-22,compound_v3,2501612248.0,122275.0,0.0,,320.0,2153.0,1140549891.405,1140549891.40466,,,0.0,0.4559,0.0,0.0,0.0,0.4559
2025-07-23,compound_v3,2435583714.0,188329.0,0.0,,304.0,1888.0,1131680644.122,1131680644.122442,,,0.0,0.4646,0.0,0.0,0.0,0.4646
2025-07-24,compound_v3,2369026544.0,170243.0,0.0,,302.0,1837.0,1137873267.08,1137873267.080163,,,0.0,0.4803,0.0,0.0,0.0,0.4803
2025-07-25,compound_v3,2339536769.0,163014.0,0.0,,274.0,1925.0,1141324181.858,1141324181.857576,,,0.0,0.4878,0.0,0.0,0.0,0.4878
2025-07-26,compound_v3,2380732124.0,147125.0,0.0,,261.0,1721.0,1143633548.59,1143633548.589811,,,0.0,0.4804,0.0,0.0,0.0,0.4804
2025-07-27,compound_v3,2390131437.0,126545.0,0.0,,267.0,2071.0,1156279215.892,1156279215.892064,,,0.0,0.4838,0.0,0.0,0.0,0.4838
2025-07-28,compound_v3,2453961796.0,152779.0,0.0,,283.0,1738.0,1148402849.065,1148402849.064688,,,0.0,0.468,0.0,0.0,0.0,0.468
2025-07-29,compound_v3,2415170374.0,162570.0,0.0,,256.0,1490.0,1153726511.55,1153726511.549671,,,0.0,0.4777,0.0,0.0,0.0,0.4777
2025-07-30,compound_v3,2411001883.0,243033.0,0.0,,255.0,1434.0,1160253607.003,1160253607.00343,,,0.0,0.4812,0.0,0.0,0.0,0.4812
2025-07-31,compound_v3,2327404516.0,234268.0,0.0,,335.0,1634.0,1150319958.368,1150319958.367941,,,0.0,0.4943,0.0,0.0,0.0,0.4943
2025-08-01,compound_v3,2311231966.0,177973.0,0.0,,404.0,2342.0,1132485533.739,1132485533.739054,,,0.0,0.49,0.0,0.0,0.0,0.49
2025-08-02,compound_v3,2204518969.0,113449.0,0.0,,288.0,1888.0,1127165303.379,1127165303.378614,,,0.0,0.5113,0.0,0.0,0.0,0.5113
2025-08-03,compound_v3,2171784927.0,129263.0,0.0,,249.0,1422.0,1134626384.557,1134626384.556754,,,0.0,0.5224,0.0,0.0,0.0,0.5224
2025-08-04,compound_v3,2261047376.0,114606.0,0.0,,294.0,1844.0,1138679109.534,1138679109.534005,,,0.0,0.5036,0.0,0.0,0.0,0.5036
2025-08-05,compound_v3,2343970484.0,112340.0,0.0,,245.0,1417.0,1133013561.563,1133013561.563322,,,0.0,0.4834,0.0,0.0,0.0,0.4834
2025-08-06,compound_v3,2297678218.0,116013.0,0.0,,211.0,1565.0,1135696585.474,1135696585.474398,,,0.0,0.4943,0.0,0.0,0.0,0.4943
2025-08-07,compound_v3,2300027664.0,120265.0,0.0,,277.0,1947.0,1136708871.077,1136708871.076958,,,0.0,0.4942,0.0,0.0,0.0,0.4942
2025-08-08,compound_v3,2375944747.0,111557.0,0.0,,309.0,1989.0,1136908288.417,1136908288.416519,,,0.0,0.4785,0.0,0.0,0.0,0.4785
2025-08-09,compound_v3,2387915156.0,107623.0,0.0,,317.0,2850.0,1126584878.191,1126584878.1911,,,0.0,0.4718,0.0,0.0,0.0,0.4718
2025-08-10,compound_v3,2428962204.0,101805.0,0.0,,267.0,1889.0,1129965587.8,1129965587.799639,,,0.0,0.4652,0.0,0.0,0.0,0.4652
2025-08-11,compound_v3,2437418651.0,101339.0,0.0,,329.0,1932.0,1130107494.608,1130107494.608474,,,0.0,0.4636,0.0,0.0,0.0,0.4636
2025-08-12,compound_v3,2410552723.0,114841.0,0.0,,361.0,2098.0,1153107043.777,1153107043.777477,,,0.0,0.4784,0.0,0.0,0.0,0.4784
2025-08-13,compound_v3,2525719698.0,128755.0,0.0,,393.0,2216.0,1186294792.399,1186294792.398636,,,0.0,0.4697,0.0,0.0,0.0,0.4697
2025-08-14,compound_v3,2561517762.0,106676.0,0.0,,358.0,2174.0,1171443754.881,1171443754.880907,,,0.0,0.4573,0.0,0.0,0.0,0.4573
2025-08-15,compound_v3,2344296587.0,140520.0,0.0,,322.0,1738.0,1140887461.795,1140887461.795062,,,0.0,0.4867,0.0,0.0,0.0,0.4867
2025-08-16,compound_v3,2336005589.0,120848.0,0.0,,209.0,1340.0,1146535713.251,1146535713.251276,,,0.0,0.4908,0.0,0.0,0.0,0.4908
2025-08-17,compound_v3,2298532358.0,156354.0,0.0,,241.0,1612.0,1158270291.879,1158270291.879494,,,0.0,0.5039,0.0,0.0,0.0,0.5039
2025-08-18,compound_v3,2303886523.0,149764.0,0.0,,287.0,1859.0,1148964171.069,1148964171.068594,,,0.0,0.4987,0.0,0.0,0.0,0.4987
2025-08-19,compound_v3,2304113804.0,133875.0,0.0,,287.0,1758.0,1144639353.438,1144639353.437583,,,0.0,0.4968,0.0,0.0,0.0,0.4968
2025-08-20,compound_v3,2237695718.0,173016.0,0.0,,226.0,1624.0,1156515779.283,1156515779.282983,,,0.0,0.5168,0.0,0.0,0.0,0.5168
2025-08-21,compound_v3,2309090379.0,144472.0,0.0,,221.0,1496.0,1147349765.358,1147349765.358032,,,0.0,0.4969,0.0,0.0,0.0,0.4969
2025-08-22,compound_v3,2272435034.0,124394.0,0.0,,312.0,2155.0,1173321820.011,1173321820.011231,,,0.0,0.5163,0.0,0.0,0.0,0.5163
2025-08-23,compound_v3,2419594192.0,146959.0,0.0,,266.0,1511.0,1168090312.804,1168090312.803644,,,0.0,0.4828,0.0,0.0,0.0,0.4828
2025-08-24,compound_v3,2383343353.0,127391.0,0.0,,288.0,1514.0,1160946295.389,1160946295.388623,,,0.0,0.4871,0.0,0.0,0.0,0.4871
2025-08-25,compound_v3,2259921180.0,130039.0,0.0,,303.0,1960.0,1139121793.841,1139121793.841351,,,0.0,0.5041,0.0,0.0,0.0,0.5041
2025-08-26,compound_v3,2211838742.0,135857.0,0.0,,276.0,1584.0,1147074925.099,1147074925.098627,,,0.0,0.5186,0.0,0.0,0.0,0.5186
2025-08-27,compound_v3,2276617790.0,146447.0,0.0,,226.0,1561.0,1145825660.134,1145825660.134091,,,0.0,0.5033,0.0,0.0,0.0,0.5033
2025-08-28,compound_v3,2204612649.0,149510.0,0.0,,224.0,1634.0,1132523054.434,1132523054.433852,,,0.0,0.5137,0.0,0.0,0.0,0.5137
2025-08-29,compound_v3,2214743707.0,125898.0,0.0,,288.0,1636.0,1101000966.664,1101000966.663746,,,0.0,0.4971,0.0,0.0,0.0,0.4971
2025-08-30,compound_v3,2172352372.0,111398.0,0.0,,198.0,1496.0,1100329733.967,1100329733.966676,,,0.0,0.5065,0.0,0.0,0.0,0.5065
2025-08-31,compound_v3,2188179368.0,118611.0,0.0,,206.0,1209.0,1101472895.589,1101472895.588592,,,0.0,0.5034,0.0,0.0,0.0,0.5034
2025-09-01,compound_v3,2183070152.0,126728.0,0.0,,256.0,1854.0,1087428065.951,1087428065.951158,,,0.0,0.4981,0.0,0.0,0.0,0.4981
2025-09-02,compound_v3,2157805766.0,122592.0,0.0,,271.0,1629.0,1083881838.474,1083881838.474198,,,0.0,0.5023,0.0,0.0,0.0,0.5023
2025-09-03,compound_v3,2176861588.0,190772.0,0.0,,217.0,1393.0,1090210577.701,1090210577.700788,,,0.0,0.5008,0.0,0.0,0.0,0.5008
2025-09-04,compound_v3,2195350965.0,145226.0,0.0,,255.0,1476.0,1074241485.148,1074241485.14826,,,0.0,0.4893,0.0,0.0,0.0,0.4893
2025-09-05,compound_v3,2172141422.0,161722.0,0.0,,226.0,1654.0,1073855353.842,1073855353.842025,,,0.0,0.4944,0.0,0.0,0.0,0.4944
2025-09-06,compound_v3,2166806289.0,140564.0,0.0,,163.0,1445.0,1082301119.378,1082301119.377503,,,0.0,0.4995,0.0,0.0,0.0,0.4995
2025-09-07,compound_v3,2160180293.0,180887.0,0.0,,186.0,1172.0,1095768286.635,1095768286.635246,,,0.0,0.5073,0.0,0.0,0.0,0.5073
2025-09-08,compound_v3,2176544397.0,128961.0,0.0,,221.0,1439.0,1088163219.704,1088163219.704229,,,0.0,0.4999,0.0,0.0,0.0,0.4999
2025-09-09,compound_v3,2174919396.0,102423.0,0.0,,184.0,1397.0,1080204308.338,1080204308.338008,,,0.0,0.4967,0.0,0.0,0.0,0.4967
2025-09-10,compound_v3,2257384383.0,103513.0,0.0,,231.0,1411.0,1098686765.312,1098686765.311633,,,0.0,0.4867,0.0,0.0,0.0,0.4867
2025-09-11,compound_v3,2337054706.0,145248.0,0.0,,231.0,1430.0,1221383975.953,1221383975.953106,,,0.0,0.5226,0.0,0.0,0.0,0.5226
2025-09-12,compound_v3,2380682214.0,136056.0,0.0,,265.0,1620.0,1213926020.758,1213926020.75846,,,0.0,0.5099,0.0,0.0,0.0,0.5099
2025-09-13,compound_v3,2433111365.0,123684.0,0.0,,244.0,1801.0,1198042954.453,1198042954.45291,,,0.0,0.4924,0.0,0.0,0.0,0.4924
2025-09-14,compound_v3,2434334764.0,139684.0,0.0,,221.0,1487.0,1194897656.063,1194897656.063138,,,0.0,0.4909,0.0,0.0,0.0,0.4909
2025-09-15,compound_v3,2414533382.0,139887.0,0.0,,258.0,2027.0,1226482776.788,1226482776.788391,,,0.0,0.508,0.0,0.0,0.0,0.508
2025-09-16,compound_v3,2383618756.0,154405.0,0.0,,240.0,1958.0,1212253367.162,1212253367.162039,,,0.0,0.5086,0.0,0.0,0.0,0.5086
2025-09-17,compound_v3,2394120954.0,141905.0,0.0,,238.0,1960.0,1202330755.72,1202330755.72005,,,0.0,0.5022,0.0,0.0,0.0,0.5022
2025-09-18,compound_v3,2413340487.0,122888.0,0.0,,247.0,2853.0,1241591201.228,1241591201.227509,,,0.0,0.5145,0.0,0.0,0.0,0.5145
2025-09-19,compound_v3,2420899553.0,146390.0,0.0,,227.0,1881.0,1233097541.148,1233097541.148402,,,0.0,0.5094,0.0,0.0,0.0,0.5094
2025-09-20,compound_v3,2370766135.0,145923.0,0.0,,171.0,1541.0,1234032516.543,1234032516.543119,,,0.0,0.5205,0.0,0.0,0.0,0.5205
2025-09-21,compound_v3,2384443629.0,147828.0,0.0,,190.0,1353.0,1233435564.427,1233435564.426629,,,0.0,0.5173,0.0,0.0,0.0,0.5173
2025-09-22,compound_v3,2319062634.0,137300.0,0.0,,310.0,2338.0,1209201804.628,1209201804.628034,,,0.0,0.5214,0.0,0.0,0.0,0.5214
2025-09-23,compound_v3,2264270082.0,141322.0,0.0,,255.0,1624.0,1209363242.095,1209363242.095432,,,0.0,0.5341,0.0,0.0,0.0,0.5341
2025-09-24,compound_v3,2250857655.0,116781.0,0.0,,231.0,2101.0,1204661180.206,1204661180.206148,,,0.0,0.5352,0.0,0.0,0.0,0.5352
2025-09-25,compound_v3,2262095267.0,114122.0,0.0,,431.0,2753.0,1178227283.341,1178227283.340557,,,0.0,0.5209,0.0,0.0,0.0,0.5209
2025-09-26,compound_v3,2159540529.0,131412.0,0.0,,302.0,2281.0,1186056065.763,1186056065.763274,,,0.0,0.5492,0.0,0.0,0.0,0.5492
2025-09-27,compound_v3,2195358000.0,125137.0,0.0,,201.0,1747.0,1180510552.028,1180510552.027628,,,0.0,0.5377,0.0,0.0,0.0,0.5377
2025-09-28,compound_v3,2193421783.0,111199.0,0.0,,201.0,1823.0,1190902038.239,1190902038.238626,,,0.0,0.5429,0.0,0.0,0.0,0.5429
2025-09-29,compound_v3,2275904268.0,117483.0,0.0,,235.0,2060.0,1200638982.387,1200638982.387049,,,0.0,0.5275,0.0,0.0,0.0,0.5275
2025-09-30,compound_v3,2312033134.0,137539.0,0.0,,241.0,2371.0,1194461605.714,1194461605.714372,,,0.0,0.5166,0.0,0.0,0.0,0.5166
2025-10-01,compound_v3,2334266175.0,140488.0,0.0,,253.0,2038.0,1208735312.081,1208735312.081114,,,0.0,0.5178,0.0,0.0,0.0,0.5178
2025-10-02,compound_v3,2411108332.0,167306.0,0.0,,303.0,2271.0,1215637574.309,1215637574.309124,,,0.0,0.5042,0.0,0.0,0.0,0.5042
2025-10-03,compound_v3,2441047737.0,166168.0,0.0,,299.0,1955.0,1215020691.004,1215020691.004437,,,0.0,0.4977,0.0,0.0,0.0,0.4977
2025-10-04,compound_v3,2409596726.0,143602.0,0.0,,280.0,1982.0,1209259459.542,1209259459.541953,,,0.0,0.5019,0.0,0.0,0.0,0.5019
2025-10-05,compound_v3,2392971784.0,109528.0,0.0,,263.0,2166.0,1205554477.89,1205554477.889781,,,0.0,0.5038,0.0,0.0,0.0,0.5038
2025-10-06,compound_v3,2401192757.0,127342.0,0.0,,282.0,2253.0,1222035487.614,1222035487.614215,,,0.0,0.5089,0.0,0.0,0.0,0.5089
2025-10-07,compound_v3,2456129046.0,119910.0,0.0,,245.0,2293.0,1222639590.261,1222639590.261002,,,0.0,0.4978,0.0,0.0,0.0,0.4978
2025-10-08,compound_v3,2449052945.0,130778.0,0.0,,238.0,2650.0,1270433542.169,1270433542.168798,,,0.0,0.5187,0.0,0.0,0.0,0.5187
2025-10-09,compound_v3,2485546494.0,147634.0,0.0,,226.0,4396.0,1261658328.358,1261658328.358476,,,0.0,0.5076,0.0,0.0,0.0,0.5076
2025-10-10,compound_v3,2431141195.0,101202.0,0.0,,343.0,4757.0,1157983287.591,1157983287.591191,,,0.0,0.4763,0.0,0.0,0.0,0.4763
2025-10-11,compound_v3,2218976859.0,107786.0,0.0,,516.0,6164.0,1163548306.059,1163548306.058944,,,0.0,0.5244,0.0,0.0,0.0,0.5244
2025-10-12,compound_v3,2192431745.0,111127.0,0.0,,294.0,4708.0,1192337659.94,1192337659.939552,,,0.0,0.5438,0.0,0.0,0.0,0.5438
2025-10-13,compound_v3,2326256881.0,107072.0,0.0,,250.0,4191.0,1198192570.457,1198192570.457321,,,0.0,0.5151,0.0,0.0,0.0,0.5151
2025-10-14,compound_v3,2359033152.0,113074.0,0.0,,269.0,4896.0,1200603959.821,1200603959.8213,,,0.0,0.5089,0.0,0.0,0.0,0.5089
2025-10-15,compound_v3,2234361474.0,108499.0,0.0,,229.0,4500.0,1201055848.157,1201055848.157463,,,0.0,0.5375,0.0,0.0,0.0,0.5375
2025-10-16,compound_v3,2199980604.0,105032.0,0.0,,265.0,3149.0,1181618772.149,1181618772.149478,,,0.0,0.5371,0.0,0.0,0.0,0.5371
2025-10-17,compound_v3,2142885375.0,118148.0,0.0,,383.0,3472.0,1129504028.031,1129504028.030566,,,0.0,0.5271,0.0,0.0,0.0,0.5271
2025-10-18,compound_v3,2075014721.0,106473.0,0.0,,219.0,2302.0,1137009583.411,1137009583.410632,,,0.0,0.548,0.0,0.0,0.0,0.548
2025-10-19,compound_v3,2083583835.0,120827.0,0.0,,242.0,2023.0,1144852207.313,1144852207.31296,,,0.0,0.5495,0.0,0.0,0.0,0.5495
2025-10-20,compound_v3,2121041195.0,113711.0,0.0,,223.0,2449.0,1144694552.936,1144694552.935731,,,0.0,0.5397,0.0,0.0,0.0,0.5397
2025-10-21,compound_v3,2140021648.0,107782.0,0.0,,241.0,2932.0,1153761152.304,1153761152.304366,,,0.0,0.5391,0.0,0.0,0.0,0.5391
2025-10-22,compound_v3,2099403035.0,142828.0,0.0,,228.0,2852.0,1145507810.759,1145507810.75904,,,0.0,0.5456,0.0,0.0,0.0,0.5456
2025-10-23,compound_v3,2078027000.0,167826.0,0.0,,223.0,2385.0,1146505438.001,1146505438.000849,,,0.0,0.5517,0.0,0.0,0.0,0.5517
2025-10-24,compound_v3,2107567915.0,110615.0,0.0,,171.0,2355.0,1147539480.72,1147539480.720391,,,0.0,0.5445,0.0,0.0,0.0,0.5445
2025-10-25,compound_v3,2146476100.0,105457.0,0.0,,195.0,2211.0,1156510309.515,1156510309.514784,,,0.0,0.5388,0.0,0.0,0.0,0.5388
2025-10-26,compound_v3,2170520664.0,118366.0,0.0,,215.0,2288.0,1166577160.63,1166577160.629594,,,0.0,0.5375,0.0,0.0,0.0,0.5375
2025-10-27,compound_v3,2245052564.0,121777.0,0.0,,254.0,2894.0,1176863115.706,1176863115.706473,,,0.0,0.5242,0.0,0.0,0.0,0.5242
2025-10-28,compound_v3,2227721189.0,134982.0,0.0,,194.0,2764.0,1157823297.498,1157823297.498238,,,0.0,0.5197,0.0,0.0,0.0,0.5197
